,Date_GMT,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature
,depth,0.5m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,12m
194,09/01/2011 01:00,2.8457,3.281,3.7366,3.6617,3.7281,3.7131,3.7199,3.5882,3.623,3.5422,3.7052,4.1928
195,09/01/2011 02:00,2.7752,3.2359,3.7385,3.6793,3.7346,3.7296,3.6187,3.5953,3.604,3.5604,3.709,4.2026
196,09/01/2011 03:00,2.7022,3.2086,3.7351,3.6839,3.7338,3.7416,3.5809,3.5873,3.535,3.579,3.7058,4.2005
197,09/01/2011 04:00,2.6719,3.2048,3.717,3.6689,3.7375,3.7492,3.585,3.5981,3.5118,3.5936,3.7117,4.1946
198,09/01/2011 05:00,2.6458,3.1984,3.6991,3.6369,3.734,3.7555,3.5875,3.589,3.5057,3.599,3.7034,4.1917
199,09/01/2011 06:00,2.5959,3.1603,3.6891,3.6093,3.7246,3.7651,3.5995,3.5946,3.5327,3.6065,3.7008,4.1933
200,09/01/2011 07:00,2.6255,3.1692,3.6772,3.5756,3.7251,3.743,3.6021,3.5972,3.555,3.6058,3.6923,4.1855
201,09/01/2011 08:00,2.6313,3.2047,3.6786,3.563,3.7337,3.7172,3.5881,3.5973,3.6027,3.5891,3.701,4.1679
202,09/01/2011 09:00,2.6875,3.225,3.6801,3.5644,3.7424,3.6374,3.5755,3.6051,3.632,3.5814,3.6932,4.1552
203,09/01/2011 10:00,2.7044,3.2543,3.6735,3.5655,3.7499,3.6355,3.5671,3.6059,3.6326,3.5742,3.692,4.1689
204,09/01/2011 11:00,2.673,3.2777,3.6642,3.5646,3.7649,3.6266,3.5687,3.6141,3.6118,3.5958,3.6933,4.1663
205,09/01/2011 12:00,2.6565,3.3099,3.6554,3.5672,3.7668,3.6242,3.5703,3.6128,3.6044,3.6083,3.6883,4.1776
206,09/01/2011 13:00,2.6337,3.3776,3.6608,3.5738,3.7614,3.6221,3.5698,3.6183,3.592,3.6152,3.6939,4.1723
207,09/01/2011 14:00,2.6638,3.3781,3.6506,3.5754,3.7551,3.6099,3.5686,3.6031,3.5891,3.6188,3.7011,4.1769
208,09/01/2011 15:00,2.6959,3.3649,3.6353,3.5773,3.7509,3.6014,3.5775,3.6129,3.5971,3.6406,3.7007,4.1721
209,09/01/2011 16:00,2.7199,3.3985,3.6153,3.58,3.7361,3.6029,3.5819,3.6295,3.5994,3.6837,3.7037,4.1639
210,09/01/2011 17:00,2.7455,3.4036,3.62,3.5719,3.727,3.6079,3.5817,3.6413,3.6231,3.7098,3.7058,4.1751
211,09/01/2011 18:00,2.819,3.4094,3.6241,3.587,3.7178,3.6368,3.5959,3.6489,3.6481,3.7297,3.7125,4.1759
212,09/01/2011 19:00,2.8819,3.415,3.6208,3.5732,3.7227,3.6523,3.5867,3.6528,3.6585,3.7378,3.7109,4.1883
213,09/01/2011 20:00,2.9194,3.4316,3.6243,3.5846,3.7332,3.676,3.6374,3.6236,3.6488,3.7388,3.7149,4.1974
214,09/01/2011 21:00,2.9096,3.4557,3.6399,3.5924,3.7381,3.7486,3.6886,3.6,3.6301,3.743,3.7354,4.2162
215,09/01/2011 22:00,2.8751,3.4642,3.6287,3.5961,3.7458,3.796,3.6956,3.6181,3.6365,3.7441,3.7323,4.1989
216,09/01/2011 23:00,2.8215,3.4523,3.6238,3.5907,3.7335,3.808,3.726,3.6547,3.6485,3.7414,3.7256,4.2047
217,10/01/2011 00:00,2.7893,3.4429,3.6258,3.5943,3.7247,3.7998,3.7571,3.6949,3.6508,3.7396,3.7249,4.1943
218,10/01/2011 01:00,2.7624,3.4396,3.6224,3.5943,3.7182,3.7895,3.8614,3.8029,3.6478,3.7403,3.7297,4.1909
219,10/01/2011 02:00,2.7547,3.431,3.6279,3.5956,3.7184,3.784,3.886,3.8304,3.6481,3.7371,3.7335,4.1926
220,10/01/2011 03:00,2.7662,3.4212,3.6277,3.5935,3.7098,3.7769,3.8873,3.8282,3.6542,3.6971,3.7354,4.2022
221,10/01/2011 04:00,2.7871,3.4265,3.6256,3.5934,3.7086,3.7835,3.8968,3.8376,3.6652,3.6502,3.7261,4.2039
222,10/01/2011 05:00,2.8047,3.433,3.6303,3.5976,3.706,3.7684,3.8903,3.8229,3.6614,3.639,3.7265,4.1855
223,10/01/2011 06:00,2.8152,3.4297,3.6343,3.5906,3.7062,3.7023,3.7786,3.8566,3.6512,3.6411,3.72,4.1995
224,10/01/2011 07:00,2.8195,3.4497,3.6367,3.5925,3.7104,3.6586,3.6559,3.8567,3.6334,3.6371,3.7091,4.21
225,10/01/2011 08:00,2.8231,3.4653,3.6478,3.5983,3.7164,3.5886,3.6197,3.8543,3.6232,3.6357,3.7215,4.2226
226,10/01/2011 09:00,2.81,3.4791,3.6525,3.5998,3.71,3.5743,3.6291,3.8315,3.6266,3.6327,3.7399,4.2054
227,10/01/2011 10:00,2.8111,3.4978,3.65,3.5986,3.7022,3.5803,3.6284,3.7932,3.6361,3.6289,3.7434,4.2075
228,10/01/2011 11:00,2.8083,3.4951,3.6416,3.6022,3.6844,3.6113,3.6293,3.7651,3.6378,3.6282,3.7392,4.1863
229,10/01/2011 12:00,2.7922,3.4926,3.6384,3.6057,3.6761,3.6684,3.6378,3.7256,3.6354,3.6336,3.7372,4.1954
230,10/01/2011 13:00,2.7431,3.4602,3.6376,3.6074,3.6651,3.6512,3.6688,3.7365,3.6412,3.6434,3.7376,4.2017
231,10/01/2011 14:00,2.6899,3.416,3.6448,3.6101,3.6634,3.6633,3.7984,3.797,3.666,3.6629,3.7323,4.1962
232,10/01/2011 15:00,2.634,3.3525,3.648,3.606,3.6652,3.6606,3.8277,3.8457,3.7197,3.6731,3.7279,4.1782
233,10/01/2011 16:00,2.5868,3.2823,3.6517,3.6094,3.6692,3.6575,3.73,3.8672,3.7537,3.662,3.7021,4.1789
234,10/01/2011 17:00,2.5114,3.1988,3.621,3.598,3.6831,3.6502,3.8098,3.8547,3.7519,3.6482,3.6937,4.1744
235,10/01/2011 18:00,2.5714,3.0825,3.5977,3.5956,3.6839,3.6646,3.8338,3.8478,3.7305,3.6336,3.7177,4.1748
236,10/01/2011 19:00,2.4705,3.044,3.5656,3.5936,3.6672,3.6478,3.8334,3.8242,3.7042,3.614,3.7016,4.1804
237,10/01/2011 20:00,2.5694,3.0996,3.5658,3.5828,3.6561,3.6541,3.8542,3.8694,3.6934,3.6428,3.7924,4.1831
238,10/01/2011 21:00,2.3825,3.0291,3.5387,3.5907,3.6536,3.7067,3.83,3.8792,3.6244,3.6847,3.8644,4.0625
239,10/01/2011 22:00,2.2933,2.8533,3.4236,3.6013,3.6516,3.7285,3.8156,3.8645,3.6202,3.6658,3.6851,4.0801
240,10/01/2011 23:00,2.0535,2.7772,3.5439,3.5997,3.6261,3.7189,3.7925,3.871,3.6166,3.6478,3.3916,4.1307
241,11/01/2011 00:00,2.0336,2.9124,3.5325,3.6001,3.6152,3.7342,3.7837,3.8655,3.6456,3.6714,3.5301,4.1063
242,11/01/2011 01:00,2.1643,2.8459,3.5759,3.5924,3.6039,3.7196,3.7565,3.8677,3.7322,3.6991,3.4909,4.074
243,11/01/2011 02:00,2.3301,2.8265,3.3595,3.5877,3.6907,3.6524,3.8329,3.8648,3.7354,3.6518,3.473,4.0235
244,11/01/2011 03:00,2.4229,2.894,3.2075,3.5946,3.6928,3.6301,3.792,3.8782,3.7206,3.4529,3.395,4.0892
245,11/01/2011 04:00,2.3394,2.8996,3.2451,3.5846,3.6869,3.6352,3.7505,3.8555,3.7317,3.4472,3.3891,4.2551
246,11/01/2011 05:00,2.4371,3.0475,3.1863,3.5781,3.6923,3.6158,3.7454,3.7838,3.8004,3.4486,3.4506,4.1788
247,11/01/2011 06:00,2.6863,2.9594,3.1822,3.5765,3.6814,3.6317,3.736,3.8091,3.7668,3.4624,3.4787,4.1918
248,11/01/2011 07:00,2.8044,2.935,3.1876,3.5855,3.6716,3.6495,3.7204,3.7854,3.762,3.5582,3.5088,4.2156
249,11/01/2011 08:00,2.8003,2.8949,3.182,3.5892,3.6414,3.656,3.7354,3.7755,3.761,3.5621,3.5089,4.1952
250,11/01/2011 09:00,2.827,2.8824,3.1966,3.5996,3.621,3.6678,3.7375,3.8046,3.7571,3.6512,3.5116,4.1729
251,11/01/2011 10:00,2.8604,3.0619,3.1813,3.6073,3.6252,3.6675,3.7339,3.7677,3.8102,3.5918,3.4904,4.1593
252,11/01/2011 11:00,2.9178,3.1159,3.2068,3.6131,3.6222,3.6635,3.7201,3.7439,3.8469,3.5022,3.4759,4.1499
253,11/01/2011 12:00,2.7724,3.1345,3.2205,3.6145,3.6187,3.6627,3.7183,3.7547,3.7862,3.4623,3.4713,4.1662
254,11/01/2011 13:00,2.7655,3.1425,3.247,3.6044,3.6135,3.6636,3.7207,3.7781,3.7638,3.4363,3.4824,4.1858
255,11/01/2011 14:00,2.82,3.1617,3.2608,3.5957,3.6097,3.6678,3.6956,3.7938,3.7601,3.4389,3.481,4.2395
256,11/01/2011 15:00,2.874,3.1511,3.2725,3.5804,3.5998,3.6454,3.6837,3.8,3.7729,3.4494,3.4832,4.2088
257,11/01/2011 16:00,2.9379,3.2005,3.2819,3.5679,3.5899,3.6365,3.6965,3.778,3.7613,3.462,3.4902,4.2116
258,11/01/2011 17:00,2.9072,3.1864,3.2986,3.5547,3.5938,3.6565,3.7091,3.7848,3.6495,3.4725,3.5439,4.1282
259,11/01/2011 18:00,2.9271,3.1653,3.3266,3.5591,3.5924,3.6719,3.7064,3.7828,3.5465,3.4807,3.6602,4.1382
260,11/01/2011 19:00,2.9278,3.1939,3.3468,3.5516,3.5838,3.6771,3.7097,3.787,3.5222,3.4833,3.672,4.2489
261,11/01/2011 20:00,2.9291,3.1819,3.3581,3.5305,3.5847,3.678,3.714,3.7645,3.5638,3.4782,3.6729,4.2911
262,11/01/2011 21:00,2.9309,3.1562,3.3783,3.5062,3.5934,3.6772,3.7038,3.7492,3.5931,3.4767,3.6628,4.2943
263,11/01/2011 22:00,2.9248,3.1952,3.3842,3.5007,3.5853,3.6794,3.7084,3.7565,3.5805,3.4735,3.6608,4.3014
264,11/01/2011 23:00,2.9229,3.2157,3.3853,3.5225,3.584,3.6742,3.7253,3.7809,3.5662,3.4656,3.6456,4.2227
265,12/01/2011 00:00,2.9143,3.1991,3.3923,3.5158,3.5751,3.6586,3.7407,3.781,3.552,3.4626,3.6623,3.9764
266,12/01/2011 01:00,2.9182,3.1858,3.4123,3.4977,3.5699,3.6532,3.7438,3.7658,3.543,3.4621,3.6826,4.1475
267,12/01/2011 02:00,2.8984,3.1458,3.4249,3.4805,3.5718,3.6517,3.7499,3.7602,3.5523,3.469,3.7234,4.2048
268,12/01/2011 03:00,2.8442,3.0639,3.4242,3.4776,3.5751,3.647,3.745,3.7683,3.5416,3.4687,3.7296,4.0882
269,12/01/2011 04:00,2.8058,3.0185,3.4255,3.4752,3.5706,3.6442,3.7246,3.7881,3.5358,3.4857,3.733,4.2251
270,12/01/2011 05:00,2.7752,3.0312,3.4207,3.4796,3.5716,3.6587,3.7225,3.7764,3.5164,3.4924,3.6996,4.257
271,12/01/2011 06:00,2.7514,3.0259,3.4194,3.485,3.5772,3.6651,3.7048,3.7144,3.5207,3.5086,3.6879,4.2614
272,12/01/2011 07:00,2.7273,3.0951,3.4382,3.4832,3.5787,3.6703,3.7011,3.5364,3.5122,3.5626,3.702,4.2327
273,12/01/2011 08:00,2.7574,3.1181,3.456,3.4896,3.5746,3.6682,3.7308,3.5187,3.5097,3.6218,3.735,4.2325
274,12/01/2011 09:00,2.8384,3.1006,3.446,3.4971,3.583,3.6745,3.7342,3.5194,3.513,3.6658,3.7237,4.255
275,12/01/2011 10:00,2.9059,3.017,3.4136,3.4905,3.5782,3.6652,3.7283,3.4932,3.5209,3.6829,3.7091,4.2085
276,12/01/2011 11:00,2.9463,3.0608,3.3893,3.4879,3.5843,3.6573,3.7241,3.4829,3.5284,3.6421,3.7028,4.2347
277,12/01/2011 12:00,2.9093,3.0893,3.3876,3.4947,3.5821,3.6566,3.7184,3.4844,3.5388,3.6347,3.697,4.235
278,12/01/2011 13:00,2.9515,3.1119,3.3715,3.4925,3.587,3.6599,3.6995,3.5007,3.5429,3.6354,3.6997,4.2588
279,12/01/2011 14:00,2.9806,3.2214,3.3513,3.4942,3.5829,3.665,3.6849,3.5221,3.5286,3.6253,3.7022,4.2455
280,12/01/2011 15:00,2.9464,3.2098,3.3732,3.4941,3.58,3.6524,3.6744,3.565,3.564,3.6214,3.6907,4.2267
281,12/01/2011 16:00,2.9098,3.1894,3.3718,3.5031,3.5909,3.6465,3.6702,3.5921,3.5737,3.6368,3.6958,4.2308
282,12/01/2011 17:00,2.9,3.2025,3.3731,3.5128,3.6048,3.6376,3.6688,3.6531,3.5849,3.6596,3.7017,4.2375
283,12/01/2011 18:00,2.9335,3.236,3.3922,3.5196,3.609,3.6316,3.6873,3.6786,3.6317,3.6768,3.78,4.2497
284,12/01/2011 19:00,2.9442,3.2245,3.4439,3.5048,3.5976,3.6225,3.6772,3.6727,3.654,3.6817,3.8078,4.2422
285,12/01/2011 20:00,2.9477,3.2633,3.4406,3.5108,3.6004,3.6231,3.6864,3.644,3.65,3.7337,3.7871,4.2202
286,12/01/2011 21:00,3.0144,3.3154,3.3961,3.4953,3.6047,3.6277,3.6647,3.6254,3.6252,3.7241,3.7529,4.214
287,12/01/2011 22:00,3.0005,3.3367,3.3629,3.4825,3.6018,3.6278,3.6478,3.5755,3.6127,3.7221,3.7495,4.2178
288,12/01/2011 23:00,2.9552,3.3418,3.383,3.4799,3.6011,3.6298,3.684,3.5512,3.6212,3.7248,3.7256,4.2108
289,13/01/2011 00:00,2.9702,3.3763,3.4027,3.4793,3.5984,3.6411,3.7021,3.5491,3.6336,3.7072,3.7109,4.2188
290,13/01/2011 01:00,3.015,3.3923,3.3932,3.4796,3.6032,3.6549,3.6975,3.5615,3.6424,3.7117,3.709,4.1982
291,13/01/2011 02:00,3.0404,3.384,3.3459,3.4793,3.6042,3.6725,3.6946,3.5523,3.6368,3.7186,3.7089,4.1977
292,13/01/2011 03:00,3.0597,3.3798,3.3103,3.4742,3.608,3.684,3.7029,3.5469,3.6445,3.7176,3.7009,4.2075
293,13/01/2011 04:00,3.083,3.3716,3.3007,3.4621,3.6043,3.6859,3.6995,3.5423,3.642,3.7151,3.7071,4.2143
294,13/01/2011 05:00,3.1049,3.3426,3.3307,3.448,3.5968,3.6905,3.6803,3.5457,3.6375,3.7212,3.7097,4.2038
295,13/01/2011 06:00,3.1317,3.3111,3.3897,3.4424,3.6005,3.6937,3.6446,3.5368,3.6328,3.729,3.7072,4.191
296,13/01/2011 07:00,3.0893,3.2678,3.3994,3.4277,3.5911,3.677,3.6637,3.5366,3.6238,3.7319,3.7046,4.1859
297,13/01/2011 08:00,3.0751,3.2388,3.4022,3.4071,3.5798,3.6751,3.6812,3.5273,3.6077,3.7195,3.7068,4.1911
298,13/01/2011 09:00,3.0397,3.2608,3.4015,3.382,3.5739,3.6609,3.6849,3.5244,3.6094,3.6924,3.7101,4.1837
299,13/01/2011 10:00,3.0145,3.2339,3.3895,3.3661,3.5712,3.6553,3.677,3.5223,3.6017,3.6786,3.7068,4.1817
300,13/01/2011 11:00,3.0045,3.224,3.4055,3.3715,3.5577,3.6495,3.674,3.5277,3.5992,3.6814,3.715,4.1998
301,13/01/2011 12:00,3.0038,3.2856,3.3876,3.3883,3.5604,3.6538,3.6724,3.5343,3.6027,3.6865,3.7105,4.1839
302,13/01/2011 13:00,2.9928,3.3428,3.4093,3.3782,3.556,3.6632,3.6304,3.5387,3.618,3.6963,3.7131,4.1716
303,13/01/2011 14:00,3.018,3.2833,3.3953,3.4036,3.5743,3.6732,3.6233,3.5399,3.6227,3.6944,3.7203,4.1407
304,13/01/2011 15:00,3.0242,3.2558,3.3899,3.4119,3.558,3.6615,3.6065,3.542,3.6226,3.6944,3.7276,4.1435
305,13/01/2011 16:00,3.0243,3.2373,3.412,3.3806,3.5228,3.6735,3.5683,3.5412,3.6076,3.6875,3.7306,4.1148
306,13/01/2011 17:00,3.2202,3.2331,3.4375,3.3601,3.5835,3.6726,3.584,3.5455,3.6043,3.6811,3.732,4.1485
307,13/01/2011 18:00,3.2609,3.238,3.457,3.3787,3.6067,3.676,3.5933,3.5436,3.5934,3.6658,3.7257,4.1521
308,13/01/2011 19:00,3.2252,3.2385,3.4725,3.3956,3.6239,3.6846,3.6387,3.5375,3.5921,3.647,3.7307,4.1555
309,13/01/2011 20:00,3.2803,3.3409,3.5324,3.4156,3.6097,3.6699,3.6384,3.5498,3.6025,3.658,3.7219,4.1635
310,13/01/2011 21:00,3.2078,3.3667,3.6112,3.4042,3.5795,3.6522,3.6243,3.5503,3.6126,3.6827,3.7342,4.1569
311,13/01/2011 22:00,3.2233,3.3898,3.6363,3.4481,3.5651,3.6574,3.6076,3.5463,3.6143,3.7288,3.7617,4.1505
312,13/01/2011 23:00,3.2369,3.4038,3.6482,3.4756,3.5552,3.6628,3.5998,3.5548,3.6085,3.7958,3.7702,4.1418
313,14/01/2011 00:00,3.2176,3.3994,3.5709,3.5131,3.5527,3.67,3.6085,3.5572,3.6182,3.7727,3.7603,4.1656
314,14/01/2011 01:00,3.2217,3.3952,3.6226,3.5165,3.5506,3.6781,3.5958,3.5468,3.6136,3.7283,3.7503,4.1921
315,14/01/2011 02:00,3.2559,3.3442,3.6216,3.5258,3.5582,3.6753,3.5931,3.5503,3.601,3.7308,3.7561,4.2031
316,14/01/2011 03:00,3.2765,3.3378,3.611,3.5194,3.5474,3.66,3.5863,3.5604,3.605,3.7205,3.7618,4.1894
317,14/01/2011 04:00,3.2657,3.3884,3.5238,3.5284,3.5582,3.6626,3.5848,3.5778,3.611,3.7561,3.7618,4.1886
318,14/01/2011 05:00,3.2571,3.4439,3.5054,3.514,3.5571,3.6607,3.5797,3.5978,3.6055,3.8052,3.7767,4.1851
319,14/01/2011 06:00,3.3005,3.4754,3.4882,3.5535,3.5471,3.643,3.5927,3.6161,3.6214,3.7748,3.7893,4.1777
320,14/01/2011 07:00,3.3465,3.5103,3.4834,3.5698,3.5437,3.6382,3.6396,3.629,3.6185,3.7787,3.7774,4.1801
321,14/01/2011 08:00,3.3458,3.4817,3.5079,3.5901,3.553,3.627,3.6236,3.5958,3.6294,3.7509,3.7675,4.2031
322,14/01/2011 09:00,3.3555,3.5554,3.5197,3.6015,3.5625,3.6331,3.5958,3.5606,3.6159,3.7638,3.7609,4.2429
323,14/01/2011 10:00,3.3692,3.5537,3.5437,3.6737,3.5674,3.6376,3.5783,3.5562,3.6027,3.7836,3.7544,4.2452
324,14/01/2011 11:00,3.4316,3.5508,3.5579,3.7423,3.5656,3.6363,3.5647,3.548,3.6073,3.767,3.7464,4.2489
325,14/01/2011 12:00,3.4435,3.5633,3.551,3.6605,3.5725,3.6263,3.5612,3.5558,3.6272,3.7637,3.7383,4.243
326,14/01/2011 13:00,3.3835,3.4546,3.5854,3.6498,3.5744,3.6021,3.5553,3.5722,3.6111,3.7378,3.743,4.2175
327,14/01/2011 14:00,3.3561,3.395,3.6198,3.6604,3.5872,3.5873,3.5633,3.6056,3.6242,3.7781,3.7675,4.2076
328,14/01/2011 15:00,3.4334,3.457,3.6194,3.6085,3.5939,3.5769,3.5874,3.6213,3.6286,3.8149,3.7699,4.2039
329,14/01/2011 16:00,3.389,3.4366,3.808,3.59,3.6023,3.5697,3.6025,3.63,3.6239,3.8106,3.7919,4.2057
330,14/01/2011 17:00,3.5418,3.5573,3.8079,3.5572,3.6004,3.577,3.6194,3.6404,3.6163,3.8283,3.8158,4.2055
331,14/01/2011 18:00,3.4758,3.5215,3.7567,3.5953,3.6075,3.5831,3.6543,3.6444,3.6289,3.8157,3.7849,4.2062
332,14/01/2011 19:00,3.5414,3.5662,3.6866,3.6674,3.6103,3.5785,3.6535,3.6318,3.6518,3.8068,3.7288,4.189
333,14/01/2011 20:00,3.6519,3.6824,3.6044,3.6752,3.6083,3.5962,3.643,3.6235,3.6563,3.7985,3.7389,4.1976
334,14/01/2011 21:00,3.7468,3.7753,3.6545,3.7701,3.5874,3.6494,3.6107,3.5888,3.6922,3.8032,3.8116,4.2381
335,14/01/2011 22:00,3.8982,3.8185,3.8548,3.6057,3.6167,3.5851,3.6239,3.5907,3.746,3.8024,3.8064,4.2345
336,14/01/2011 23:00,3.9201,3.9592,3.9154,3.5214,3.628,3.5412,3.6081,3.5996,3.7535,3.845,3.8049,4.2257
337,15/01/2011 00:00,3.8455,3.8951,3.8283,3.5245,3.5998,3.6009,3.6109,3.5634,3.7474,3.8265,3.7943,4.1722
338,15/01/2011 01:00,3.9202,3.9882,3.7834,3.5554,3.5991,3.5944,3.5988,3.583,3.7374,3.8248,3.788,4.2197
339,15/01/2011 02:00,3.9555,4.0087,3.7154,3.783,3.5833,3.5947,3.6152,3.5749,3.7296,3.8167,3.7869,4.2141
340,15/01/2011 03:00,3.7818,3.7893,3.742,3.6596,3.5955,3.5676,3.5775,3.5779,3.7131,3.8032,3.7764,4.1944
341,15/01/2011 04:00,3.6864,3.6703,3.7484,3.6277,3.609,3.5558,3.5695,3.538,3.6301,3.7775,3.7916,4.2126
342,15/01/2011 05:00,3.8984,3.8999,3.6995,3.6785,3.637,3.5776,3.5804,3.5523,3.6539,3.8213,3.7782,4.1987
343,15/01/2011 06:00,3.8266,3.8664,3.9421,3.7979,3.66,3.5519,3.5816,3.5683,3.646,3.7916,3.7778,4.1556
344,15/01/2011 07:00,3.8447,3.8937,3.9229,3.8217,3.6511,3.5683,3.584,3.6356,3.7604,3.8439,3.8515,4.2426
345,15/01/2011 08:00,3.6315,3.7086,3.7833,3.754,3.6196,3.5871,3.5925,3.6516,3.7661,3.6455,3.8414,4.1771
346,15/01/2011 09:00,3.6982,3.7881,3.9176,3.8813,3.8755,3.7875,3.7546,3.6551,3.698,3.6785,3.8914,4.1075
347,15/01/2011 10:00,3.9299,3.9984,4.0643,3.9916,3.9703,3.8808,3.8414,3.7818,3.7814,3.822,3.9328,3.9938
348,15/01/2011 11:00,3.9828,3.9815,3.995,3.9256,3.9473,3.9046,3.9314,3.919,3.8973,3.8747,3.934,4.1606
349,15/01/2011 12:00,3.9753,3.9735,4.0013,3.9388,3.9347,3.8879,3.9298,3.9211,3.9218,3.9128,3.9516,4.1344
350,15/01/2011 13:00,3.9996,4.0035,4.0087,3.9428,3.9435,3.9014,3.9537,3.9619,3.9682,3.9551,3.9687,4.1213
351,15/01/2011 14:00,4.0193,4.0199,4.0493,3.9856,3.9916,3.9493,3.9898,3.986,3.9834,3.9497,3.9208,4.0576
352,15/01/2011 15:00,4.0066,4.0104,4.0537,3.9916,4.013,3.9702,4.0026,4.0149,4.0079,3.9936,3.9589,4.0398
353,15/01/2011 16:00,4.0645,4.0682,4.1006,4.0296,4.0436,3.9961,4.0325,4.0454,4.0374,4.0116,3.9808,4.0343
354,15/01/2011 17:00,4.0914,4.0966,4.1316,4.0665,4.0774,4.0364,4.0746,4.0778,4.0721,4.0424,4.0194,4.0117
355,15/01/2011 18:00,4.143,4.1429,4.1743,4.116,4.1164,4.0689,4.1089,4.106,4.0963,4.0711,4.0399,4.0473
356,15/01/2011 19:00,4.1819,4.1798,4.213,4.1524,4.1665,4.1232,4.168,4.1581,4.1564,4.1229,4.096,4.0227
357,15/01/2011 20:00,4.2674,4.2709,4.2878,4.2191,4.2159,4.166,4.1966,4.195,4.1861,4.1533,4.1108,3.997
358,15/01/2011 21:00,4.3439,4.3429,4.3572,4.2889,4.2791,4.2268,4.2514,4.2341,4.2169,4.167,4.1021,4.0051
359,15/01/2011 22:00,4.3182,4.325,4.3535,4.2924,4.2983,4.2499,4.3003,4.2857,4.2665,4.2279,4.174,4.0074
360,15/01/2011 23:00,4.3343,4.345,4.3836,4.3278,4.3498,4.3092,4.3555,4.3438,4.3357,4.2887,4.2419,4.0619
361,16/01/2011 00:00,4.3335,4.3393,4.3797,4.3278,4.3507,4.3052,4.3593,4.3431,4.323,4.2684,4.212,4.022
362,16/01/2011 01:00,4.3636,4.3699,4.4118,4.3662,4.3751,4.3252,4.3636,4.3434,4.3124,4.2547,4.1642,3.9506
363,16/01/2011 02:00,4.3604,4.3667,4.4085,4.3567,4.3809,4.3295,4.3765,4.3615,4.33,4.2552,4.1778,3.9812
364,16/01/2011 03:00,4.3901,4.4,4.4356,4.3806,4.3942,4.348,4.4017,4.3887,4.3351,4.2718,4.2305,4.0049
365,16/01/2011 04:00,4.4389,4.4386,4.4697,4.4076,4.4216,4.3658,4.4044,4.3729,4.3456,4.309,4.2219,3.9797
366,16/01/2011 05:00,4.4536,4.4567,4.4925,4.4347,4.4541,4.4157,4.462,4.4423,4.3716,4.2144,4.0965,3.9925
367,16/01/2011 06:00,4.4833,4.4942,4.5328,4.4764,4.4901,4.4435,4.4951,4.4544,4.3194,4.2073,4.1178,4.0741
368,16/01/2011 07:00,4.5338,4.5374,4.5697,4.5087,4.5155,4.4654,4.4986,4.4552,4.4229,4.3657,4.2757,4.0989
369,16/01/2011 08:00,4.5596,4.5655,4.5958,4.5322,4.5401,4.4605,4.5022,4.4489,4.3846,4.3213,4.2146,4.1269
370,16/01/2011 09:00,4.6155,4.6169,4.6414,4.5706,4.5818,4.5247,4.551,4.5056,4.4182,4.3463,4.2634,4.1977
371,16/01/2011 10:00,4.8262,4.8174,4.797,4.6686,4.6654,4.5824,4.5827,4.4943,4.4077,4.342,4.2757,4.1487
372,16/01/2011 11:00,4.8427,4.833,4.8307,4.7193,4.6861,4.5976,4.611,4.5577,4.4979,4.4256,4.3212,4.1585
373,16/01/2011 12:00,4.8596,4.8567,4.8592,4.7569,4.7483,4.6793,4.7052,4.661,4.5855,4.4903,4.376,4.1136
374,16/01/2011 13:00,4.8098,4.8039,4.8372,4.7681,4.7838,4.7443,4.7911,4.7208,4.5642,4.4268,4.3386,4.1045
375,16/01/2011 14:00,4.8992,4.8891,4.9081,4.8283,4.8248,4.7716,4.7897,4.7183,4.5876,4.4486,4.3693,4.156
376,16/01/2011 15:00,4.8637,4.8665,4.9011,4.8364,4.8521,4.7989,4.8397,4.7898,4.6473,4.4998,4.3461,4.1437
377,16/01/2011 16:00,4.8746,4.8784,4.911,4.8443,4.8643,4.8141,4.8373,4.6749,4.5471,4.4615,4.3286,4.1965
378,16/01/2011 17:00,4.8755,4.8796,4.9281,4.8765,4.8865,4.8178,4.8414,4.6303,4.5354,4.4341,4.3254,4.2185
379,16/01/2011 18:00,4.8644,4.8761,4.9353,4.8699,4.881,4.8261,4.7601,4.5934,4.5082,4.4465,4.3533,4.2663
380,16/01/2011 19:00,4.9041,4.9131,4.9476,4.8734,4.8853,4.8196,4.7736,4.6155,4.5289,4.4698,4.3987,4.2634
381,16/01/2011 20:00,5.2079,5.1795,4.9984,4.9139,4.9171,4.7846,4.717,4.5873,4.5535,4.5019,4.4297,4.3346
382,16/01/2011 21:00,5.0278,5.0369,5.0683,4.9784,4.9638,4.8795,4.838,4.6994,4.6143,4.5505,4.48,4.3391
383,16/01/2011 22:00,4.9482,4.9548,4.9914,4.9419,4.9541,4.8915,4.8733,4.7658,4.6499,4.5949,4.5128,4.3359
384,16/01/2011 23:00,4.9204,4.9345,4.9817,4.9249,4.9381,4.8871,4.9231,4.8221,4.6764,4.6114,4.5319,4.3059
385,17/01/2011 00:00,4.9376,4.9534,5.0117,4.9421,4.9598,4.9035,4.9071,4.8134,4.727,4.6363,4.5332,4.3138
386,17/01/2011 01:00,4.9142,4.9251,4.9849,4.9378,4.9556,4.905,4.9245,4.8632,4.7306,4.6252,4.5062,4.3121
